event	pdgid	mass	charge	pt	eta	phi	mothers	daughters	longLived
15516	1009223	1801.05	0.0	802.668	2698.61	-1.56842	0.98825	1009002,21,21,21,21		0
15519	1009213	1801.05	1.0	69.9539	2592.97	-3.97619	-0.843783	-1009002,21,2		0
15520	1092214	1801.38	1.0	451.711	1857.79	-0.107789	1.73494	1009002,21,21		0
15521	1009223	1801.05	0.0	327.107	1898.02	1.21331	1.00669	1009002,21		0
15522	1009323	1801.22	1.0	403.226	1942.64	1.19594	-2.48925	-1009002,21		0
15524	1009113	1801.05	0.0	496.64	3514.81	2.49089	-2.21994	-1009002,21		0
15525	1009113	1801.05	0.0	473.459	2202.22	1.64084	1.02029	1009002,21,21		0
15528	1000993	1801.1	0.0	1007.45	2155.94	-0.585234	-0.440209	1009002,21		0
15529	1009213	1801.05	1.0	928.153	2218.36	-0.862285	2.68824	-1009002,21		0
15530	1009213	1801.05	1.0	1014.06	2181.3	0.642346	-2.75746	-1009002,21,21		0
15531	1009223	1801.05	0.0	907.7	2106.72	-0.628462	0.384738	-1009002,21		0
15532	1093114	1801.55	-1.0	1001.85	2512.37	-1.15735	-1.62945	1009002,21,21		0
15534	1093324	1801.72	0.0	828.605	2169.5	-0.924332	1.77406	1009002,21		0
15535	1092114	1801.38	0.0	1048.43	2635.21	1.21567	-1.35838	-1009002,21		0
15537	1091114	1801.38	-1.0	1450.62	2368.55	-0.345144	2.07315	1009002,21,21		0
15540	1009313	1801.22	0.0	672.273	2034.11	-0.872923	0.86378	-1009002,21,21,21		0
15541	1000993	1801.1	0.0	661.659	1947.24	0.4823	-2.24044	1009002,21,21		0
15543	1009113	1801.05	0.0	852.076	3331.07	1.85967	-3.03098	-1009002,21,21		0
15545	1009313	1801.22	0.0	844.144	1999.6	-0.238753	0.139726	1009002,-2		0
15546	1009313	1801.22	0.0	592.352	1948.43	0.698735	-2.58912	1009002,21,-2		0
15547	1009333	1801.4	0.0	530.978	1881.81	0.222776	0.392033	-1009002,21,21		0
15548	1009213	1801.05	1.0	745.221	1951.65	-0.1324	3.07504	-1009002,21,21		0
15550	1093114	1801.55	1.0	588.543	2757.26	-1.93863	-0.0221263	-1009002,21		0
15551	1000993	1801.1	0.0	400.194	2060.07	1.56623	1.19549	-1009002,21,21		0
15553	1000993	1801.1	0.0	469.645	1921.45	-0.892297	-1.85019	1009002,21		0
15554	1093114	1801.55	1.0	1515.76	2355.8	0.0538301	-2.23179	-1009002,21,21		0
15555	1009213	1801.05	-1.0	1408.34	2453.96	-0.596911	0.889281	1009002,21,21		0
15556	1092214	1801.38	-1.0	1192.13	2277.46	-0.573356	-2.23853	1009002,21		0
15557	1009213	1801.05	1.0	1278.7	2451.93	0.75781	0.909033	-1009002,21		0
15559	1000993	1801.1	0.0	1414.68	2301.26	0.158217	2.3465	-1009002,21,21		0
15561	1009323	1801.22	-1.0	1443.59	3054.64	1.12974	-0.806214	1009002,21,21		0
15562	1009113	1801.05	0.0	784.091	1973.95	0.245849	1.23451	-1009002,21		0
15563	1093214	1801.55	0.0	802.807	2704.63	-1.57237	-1.89682	1009002,21,21		0
15564	1009223	1801.05	0.0	1187.62	2751.81	1.16011	1.66879	1009002,2103		0
15565	1093224	1801.55	-1.0	1188.31	2534.1	0.962195	-1.48331	-1009002,21		0
15566	1009213	1801.05	-1.0	939.117	2253.67	-0.909147	0.653134	-1009002,21		0
15567	1009223	1801.05	0.0	718.676	1960.25	-0.389239	-1.78654	1009002,21,-1		0
15568	1093224	1801.55	-1.0	291.356	1847.98	-0.880003	-2.00514	-1009002,21,21		0
15571	1009223	1801.05	0.0	311.844	1907.39	-1.32484	1.1118	-1009002,21,21		0
15572	1009223	1801.05	0.0	404.498	2048.96	1.52904	2.49233	-1009002,21		0
15573	1000993	1801.1	0.0	130.45	2046.45	-2.69656	-1.94608	1009002,-3		0
15574	1092114	1801.38	0.0	180.923	1862.85	1.6191	2.51394	-1009002,21,21		0
15575	1009313	1801.22	0.0	153.019	1808.35	-0.307728	0.0825636	1009002,21		0
15576	1009113	1801.05	0.0	1025.83	2087.53	0.239768	3.01653	-1009002,21,21		0
15578	1009223	1801.05	0.0	1030.19	2194.14	0.646643	-0.115787	1009002,21		0
15583	1092214	1801.38	1.0	928.516	2056.15	-0.365893	-1.61418	1009002,21,21		0
15586	1009213	1801.05	1.0	918.097	2119.75	0.648213	1.53949	1009002,21		0
15590	1009213	1801.05	-1.0	667.465	2386.7	1.49712	0.446728	1009002,21		0
15592	1009213	1801.05	1.0	655.541	1920.43	-0.182971	-2.85954	-1009002,21,21		0
15594	1009313	1801.22	0.0	1155.48	2258.28	0.589515	-0.38645	-1009002,5		0
15595	1009313	1801.22	0.0	1265.88	2294.22	0.490025	2.6548	1009002,21,21		0
15596	1009213	1801.05	1.0	1480.17	2421.19	0.428486	-2.28874	1009002,21		0
15598	1009313	1801.22	0.0	2111.42	2776.15	-0.0318073	0.712394	-1009002,21,21		0
15599	1009113	1801.05	0.0	720.102	2073.91	0.894978	2.12898	1009002,21,21		0
15601	1000993	1801.1	0.0	839.108	2035.83	-0.506428	-1.03731	1009002,21		0
15602	1009213	1801.05	1.0	770.255	1960.12	0.0916615	-0.75681	-1009002,21,21		0
15603	1009213	1801.05	-1.0	789.768	2204.22	1.05415	2.37183	1009002,21		0
15605	1009213	1801.05	-1.0	811.583	2171.25	-0.957218	-1.0273	1009002,21		0
15606	1009113	1801.05	0.0	829.536	1985.02	-0.110225	2.02497	-1009002,21		0
15607	1000993	1801.1	0.0	1359.82	3937.62	1.59897	-1.71897	-1009002,21		0
15609	1009213	1801.05	1.0	1357.77	2256.91	0.0584302	1.43158	1009002,21		0
15610	1009113	1801.05	0.0	1443.42	2325.11	-0.193411	-2.87813	-1009002,21,21		0
15611	1009113	1801.05	0.0	1409.41	2468.13	-0.618371	0.257847	1009002,21,21		0
15614	1009113	1801.05	0.0	970.413	2069.4	0.315545	-2.24396	-1009002,21,21,21		0
15615	1009313	1801.22	0.0	868.249	2922.27	1.63017	1.06291	1009002,21		0
15619	1009213	1801.05	-1.0	471.28	2346.11	-1.82771	-1.26995	1009002,21		0
15623	1009213	1801.05	1.0	723.189	2025.2	-0.732614	1.6567	-1009002,21		0
15624	1009223	1801.05	0.0	809.881	1994.98	0.34305	-1.10743	-1009002,21		0
15625	1009213	1801.05	1.0	968.69	2093.89	-0.449	2.01748	1009002,21		0
15627	1000993	1801.1	0.0	187.847	1932.23	-1.98963	-0.239374	-1009002,21		0
15628	1092224	1801.38	2.0	214.326	2146.15	-2.37897	2.93393	1009002,21		0
15629	1000993	1801.1	0.0	1176.14	2899.69	1.27688	0.897094	-1009002,21		0
15631	1009323	1801.22	-1.0	1153.47	2305.34	0.689641	-2.25815	1009002,21,21		0
15632	1009213	1801.05	-1.0	553.722	2014.02	1.06897	0.814496	-1009002,21		0
15633	1009223	1801.05	0.0	567.446	1908.6	-0.471271	-2.19178	1009002,-4		0
15634	1009213	1801.05	1.0	966.573	2074.12	-0.356628	2.11529	-1009002,21,21		0
15636	1009213	1801.05	1.0	821.141	2717.09	1.55694	-0.689122	1009002,21,21		0
15637	1009213	1801.21	-1.0	723.964	1942.58	0.0988776	1.05547	-1009002,1		0
15639	1009223	1801.05	0.0	318.007	1848.34	-0.764045	-2.40325	1009002,21		0
15640	1009223	1801.05	0.0	442.795	1854.69	-0.00919798	-1.42731	-1009002,21		0
15641	1009313	1801.22	0.0	518.13	1875.59	0.13583	2.46871	-1009002,4		0
15642	1009223	1801.05	0.0	1118.03	2396.03	0.880569	-2.86748	-1009002,21		0
15644	1009223	1801.05	0.0	1454.71	2325.66	-0.151142	0.360254	1009002,21,21		0
15646	1009113	1801.05	0.0	468.385	1923.15	0.906407	-1.52954	1009002,21		0
15647	1009213	1801.05	-1.0	393.881	2154.87	1.76403	1.77163	-1009002,21		0
15648	1009213	1801.05	-1.0	833.808	2637.44	-1.48023	2.84622	1009002,-2		0
15649	1009323	1801.22	1.0	828.7	2030.66	-0.507289	-0.395965	-1009002,21,21		0
15651	1000993	1801.1	0.0	506.248	1898.37	-0.599143	2.59029	-1009002,21		0
15653	1009323	1801.22	1.0	952.018	3172.49	-1.66726	-0.93315	-1009002,21		0
15654	1009223	1801.05	0.0	1266.93	3147.56	1.33833	1.08293	-1009002,21,21		0
15656	1009323	1801.22	1.0	1174.55	2558.45	1.00325	-2.24133	1009002,21,21		0
15658	1009313	1801.22	0.0	1597.7	2625.13	0.615185	2.24466	1009002,21,21,-2		0
15659	1009113	1801.05	0.0	1564.17	2497.87	0.457538	-0.893026	-1009002,21		0
15660	1009213	1801.05	-1.0	486.573	2116.61	-1.46783	-3.0599	-1009002,21		0
15662	1009213	1801.05	1.0	555.383	2368.55	-1.67759	0.0960641	1009002,21,21		0
15663	1000993	1801.1	0.0	973.727	2129.18	0.568802	1.70136	-1009002,21,21		0
15664	1009213	1801.05	-1.0	925.133	2115.63	0.622117	-1.42955	1009002,-1		0
15667	1000993	1801.1	0.0	376.353	1852.59	-0.545375	-2.90718	1009002,21,21		0
15668	1009113	1801.05	0.0	308.584	2058.29	-1.84038	0.36444	-1009002,21,21		0
15670	1009223	1801.5	0.0	426.944	1942.83	-1.12602	2.15088	-1009002,2		0
15672	1009323	1801.22	1.0	416.233	1942.95	1.1589	0.400185	1009002,21		0
15673	1009223	1801.05	0.0	153.059	1889.55	1.99216	2.8645	1009002,21,21,21		0
15674	1009213	1801.05	1.0	122.647	2078.5	-2.82489	-0.534641	-1009002,21,21		0
15676	1000993	1801.1	0.0	450.702	1936.06	-1.02731	3.07236	-1009002,21		0
15678	1009213	1801.05	-1.0	410.993	1999.38	1.37956	-0.166634	1009002,21,21		0
15679	1009213	1801.05	-1.0	1762.38	2612.89	-0.382665	-1.25285	-1009002,21		0
15680	1009323	1801.22	1.0	1746.02	2818.88	0.682211	1.91919	1009002,21		0
15681	1009223	1801.05	0.0	1049.2	2085.9	0.076095	0.660456	-1009002,21		0
15682	1009223	1801.05	0.0	1057.09	2860.99	1.37442	-2.46308	1009002,21,21		0
15684	1009223	1801.05	0.0	724.275	2242.47	-1.22219	-2.88313	-1009002,21		0
15685	1009213	1801.05	1.0	808.169	1980.16	0.19102	0.321604	1009002,21,21		0
15686	1009323	1801.22	-1.0	985.077	2054.45	-0.0784269	2.38342	1009002,21		0
15687	1009213	1801.05	-1.0	663.842	1958.21	-0.554777	-0.41604	-1009002,21		0
15692	1009213	1801.05	1.0	646.062	2200.03	-1.29097	2.53066	-1009002,21		0
15696	1009113	1801.05	0.0	568.259	2092	-1.24023	-0.760817	-1009002,21,21		0
15697	1009223	1801.05	0.0	977.89	2401.81	-1.06668	-0.87231	1009002,21		0
15701	1000993	1801.1	0.0	1061.71	2094.55	-0.118746	2.31607	-1009002,21		0
15702	1009323	1801.22	-1.0	316.031	1959.38	-1.54035	-2.94441	-1009002,21		0
15703	1009213	1801.05	-1.0	102.802	1812.7	1.31459	1.31795	1009002,21,21		0
15704	1009223	1801.05	0.0	547.297	2909.1	2.10741	0.42331	1009002,21		0
15705	1009223	1801.05	0.0	590.803	2633.1	1.84762	-2.79745	-1009002,21		0
15707	1009323	1801.22	1.0	813.095	2173.22	0.958314	-2.40611	1009002,21		0
15708	1009313	1801.22	0.0	802.893	2457.1	-1.36277	0.757248	-1009002,21		0
15711	1009313	1801.22	0.0	1021.67	2422.67	-1.03552	-2.09574	-1009002,21,21		0
15712	1009313	1801.22	0.0	575.065	1975.38	-0.877419	-0.0950703	1009002,21,21		0
15713	1009223	1801.05	0.0	311.607	2784.06	-2.60657	-1.39503	1009002,21		0
15715	1000993	1801.1	0.0	392.775	1976.14	-1.35657	1.89951	-1009002,2		0
15716	1009113	1801.05	0.0	1016.4	2274.3	0.831786	-1.79081	1009002,21		0
15718	1009223	1801.05	0.0	957.456	2651.88	-1.33578	1.28835	1009002,2101		0
15720	1009113	1801.05	0.0	302.221	2311.25	-2.2492	3.09755	-1009002,21,3		0
15722	1092114	1801.38	0.0	328.979	2410.15	-2.26494	-0.00412189	1009002,21		0
15723	1009223	1801.05	0.0	239.549	2226.96	2.38354	1.45652	-1009002,21,21		0
15724	1009223	1801.05	0.0	176.425	2613.33	-3.0643	-1.23554	-1009002,21		0
15725	1009113	1801.05	0.0	1969.17	3062.11	-0.7032	-1.85801	-1009002,21		0
15726	1009213	1801.05	1.0	2019.06	2736.53	-0.201744	1.27924	1009002,21,21		0
15728	1009213	1801.05	-1.0	302.38	1830.97	0.421624	1.23165	-1009002,21		0
15732	1009223	1801.05	0.0	350.978	2212.57	-1.97189	-1.933	1009002,21,-2		0
15734	1009223	1801.05	0.0	1310.18	2846.49	1.11033	-2.77266	1009002,21,21		0
15738	1009323	1801.22	1.0	1253.01	2473.3	0.816966	0.373724	-1009002,21,21,21		0
15739	1009223	1801.05	0.0	554.886	2117.19	1.32028	2.04809	1009002,21		0
15740	1000993	1801.1	0.0	568.006	1898.48	-0.335265	-1.38172	-1009002,21		0
15742	1009213	1801.05	1.0	857.162	1995.62	0.0736075	0.646695	-1009002,21,21		0
15743	1009213	1801.05	-1.0	733.295	2069.16	-0.855835	-2.594	-1009002,21		0
15745	1009213	1801.05	-1.0	733.604	1944.97	-0.0423825	0.997834	-1009002,21		0
15746	1092214	1801.38	1.0	745.313	2121.29	0.965144	-2.15566	1009002,-3		0
15747	1092114	1801.38	0.0	152.881	2802.55	3.33401	2.93106	1009002,21		0
15748	1092114	1801.38	0.0	122.731	2333.09	-3.18304	0.129418	-1009002,21,21		0
15750	1009213	1801.05	1.0	1602.34	3843.11	1.38295	-3.06349	-1009002,1		0
15751	1009313	1801.22	0.0	1510.69	2521.99	0.572641	0.0376757	1009002,21		0
15752	1009223	1801.05	0.0	1172.12	2202.34	0.400697	1.39637	1009002,21		0
15756	1009213	1801.05	-1.0	809.719	1979.96	-0.177202	-2.0027	-1009002,21,21		0
15758	1009113	1801.05	0.0	1781.21	3711.88	-1.20759	0.323837	1009002,21		0
15759	1093224	1801.55	-1.0	1676.92	2516.61	-0.308204	-2.91788	1009002,-2		0
15761	1009113	1801.05	0.0	467.759	1876.05	0.490437	-2.09063	-1009002,21		0
15762	1009113	1801.05	0.0	458.08	1875.19	-0.522597	1.06662	1009002,21,21		0
15763	1009223	1801.05	0.0	614.097	1938.57	-0.571431	2.9505	1009002,21		0
15765	1009213	1801.05	-1.0	613.016	1909.69	0.266568	-0.172575	1009002,21,-2		0
15767	1009223	1801.05	0.0	552.603	1919.35	0.623143	2.92264	-1009002,21,21		0
15768	1009223	1801.26	0.0	386.749	3097.02	-2.56118	-1.73474	1009002,-2		0
15769	1009213	1801.05	1.0	786.211	2556.28	-1.47858	-1.03579	1009002,21,21		0
15770	1009113	1801.05	0.0	780.96	2015.88	0.557578	2.05368	-1009002,21		0
15772	1009223	1801.05	0.0	507.79	3646.5	2.5183	1.60772	1009002,21		0
15773	1009213	1801.05	1.0	666.43	1989.45	-0.716731	-1.9021	-1009002,21		0
15775	1092114	1801.38	0.0	1078.14	2115.2	-0.237399	0.609814	-1009002,21		0
15776	1009113	1801.05	0.0	1107.9	2218.65	-0.574216	-2.53966	1009002,21		0
15777	1009213	1801.05	-1.0	89.2668	3359.18	4.15126	1.49214	-1009002,3		0
15778	1009223	1801.05	0.0	88.5835	2084.47	3.16338	-1.7131	1009002,21		0
15779	1092224	1801.38	2.0	635.094	2047.99	-0.992355	-0.0693318	1009002,21,21		0
15780	1009113	1801.05	0.0	1733.77	2500.44	-0.028512	1.69156	-1009002,21,21		0
15782	1009323	1801.22	-1.0	879.258	2303.73	-1.07331	-3.01562	-1009002,21,21		0
15784	1009223	1801.05	0.0	857.09	2588.39	1.40945	0.140258	1009002,21,21,21,21		0
15785	1009223	1801.05	0.0	208.397	2033.21	2.19086	1.17153	-1009002,21,21		0
15788	1009323	1801.22	1.0	425.637	2065.95	-1.51154	-1.8377	1009002,21,-1		0
15789	1009113	1801.05	0.0	356.443	2539.03	-2.29669	-2.44786	-1009002,21		0
15791	1000993	1801.1	0.0	85.2636	2023.19	-3.07137	2.34614	-1009002,21,21		0
15792	1009223	1801.05	0.0	978.155	2098.57	0.446154	-0.0766191	-1009002,21,21		0
15793	1009323	1801.22	-1.0	938.693	2108.93	0.572728	3.00507	1009002,21		0
15795	1009213	1801.05	-1.0	621.391	1906.37	-0.105612	0.89357	1009002,21,21		0
15797	1009313	1801.22	0.0	516.957	2084.64	-1.33412	-2.41172	1009002,21		0
15798	1009323	1801.22	1.0	674.718	2013.91	0.797315	-2.95935	-1009002,21		0
15799	1009313	1801.22	0.0	615.641	2182.28	1.31768	0.0995044	1009002,21		0
15801	1009223	1801.05	0.0	1200.39	2310.16	-0.63019	-2.52339	-1009002,21		0
15803	1093214	1801.55	0.0	1584.65	2408.24	0.130367	0.486154	1009002,21		0
15804	1009113	1801.05	0.0	789.664	1967.39	0.072496	-2.6393	-1009002,21,21		0
15806	1009213	1801.05	-1.0	673.842	1929.06	0.225296	0.846021	1009002,21,21		0
15807	1009213	1801.05	-1.0	466.987	1902.99	0.775238	1.19741	-1009002,21		0
15808	1009223	1801.05	0.0	471.428	2001.7	1.22752	-1.95521	1009002,21,21		0
15811	1009313	1801.22	0.0	495.278	1916.39	-0.781356	-1.16946	-1009002,21,21		0
15812	1009113	1801.05	0.0	1772.66	2527.1	0.00649134	1.02572	-1009002,21,21		0
15817	1009223	1801.05	0.0	595.201	2047.79	1.07625	2.71644	-1009002,21		0
15818	1000993	1801.1	0.0	712.81	2219.57	1.206	-0.169056	1009002,-3		0
15820	1009323	1801.22	1.0	279.499	1908.84	-1.45587	-1.31499	1009002,21,21		0
15821	1009113	1801.05	0.0	529.85	2711.1	-2.01702	-0.490995	-1009002,21		0
15822	1000993	1801.1	0.0	713.121	2209.53	1.18939	2.13313	1009002,21		0
15825	1009313	1801.22	0.0	691.359	2271.93	-1.31857	-1.00344	-1009002,21,21		0
15826	1009113	1801.05	0.0	243	2246.19	-2.39388	0.585835	1009002,21,21		0
15829	1009313	1801.22	0.0	265.551	2064.19	-2.00944	-2.60188	1009002,21,21		0
15830	1009223	1801.05	0.0	1025.8	3431.28	1.70709	1.54728	-1009002,21		0
15832	1092214	1801.38	1.0	894.477	2391.53	1.16478	-1.41276	1009002,21,21		0
15833	1000993	1801.1	0.0	1147.29	2152.02	-0.230124	-0.878137	-1009002,21		0
15835	1009223	1801.05	0.0	1156	2231.04	0.52139	2.27747	1009002,21		0
15836	1009213	1801.05	1.0	494.072	1867.88	-0.0669251	2.3038	-1009002,21,21		0
15837	1009223	1801.05	0.0	420.481	1851.72	0.214766	-0.829139	-1009002,21,21,21		0
15838	1000993	1801.1	0.0	814.798	2103.42	-0.795459	0.569793	-1009002,21		0
15840	1009323	1801.22	1.0	895.992	2635.16	1.3978	-2.51156	1009002,21,21,-3		0
15843	1009223	1801.05	0.0	658.262	2130.55	-1.14411	2.24383	-1009002,21		0
15844	1009223	1801.05	0.0	653.875	2773.24	-1.83916	-0.917585	1009002,21,21,21		0
15845	1009213	1801.05	-1.0	145.249	1912.16	2.16674	-2.64459	-1009002,21		0
15847	1009323	1801.22	1.0	151.082	2458.87	3.09614	0.425481	1009002,21,-1		0
15850	1000993	1801.1	0.0	879.084	2004.8	-0.0565258	-1.40247	-1009002,21		0
15853	1009213	1801.05	1.0	872.842	2002.61	-0.0792585	1.72557	1009002,21		0
15854	1009213	1801.05	1.0	413.529	1906.36	0.972221	-0.231288	-1009002,21		0
15855	1009113	1801.05	0.0	65.7548	2014.82	3.31181	2.06832	1009002,21,21		0
15859	1009113	1801.05	0.0	592.736	1898.48	0.160363	-1.94361	-1009002,4		0
15865	1009113	1801.05	0.0	595.782	1939.68	0.635323	1.27332	1009002,21,21		0
15866	1000993	1801.1	0.0	351.825	1873.26	-0.929106	1.76381	-1009002,21,21		0
15868	1009213	1801.05	1.0	431.99	2272.82	1.83395	-1.38681	1009002,-1		0
15870	1009213	1801.05	-1.0	524.438	2778.65	-2.07234	-0.401653	1009002,21		0
15872	1009213	1801.05	1.0	364.72	1903.66	1.11626	2.43921	-1009002,21		0
15874	1009113	1801.05	0.0	338.163	1832.66	0.0661072	-2.33904	1009002,21		0
15875	1000993	1801.1	0.0	485.006	1974.1	1.09833	0.345122	-1009002,21		0
15877	1009213	1801.05	1.0	796.525	2190.73	1.0191	2.40389	-1009002,21,21		0
15879	1009213	1801.05	1.0	721.938	3060.51	-1.90299	-0.910014	-1009002,21		0
15880	1009323	1801.22	-1.0	908.868	2687.91	1.42294	-1.47862	-1009002,1		0
15881	1009223	1801.05	0.0	917.931	2297.33	1.00896	1.67605	1009002,21,21		0
15882	1009223	1801.05	0.0	845.788	2933.01	1.66482	-0.988691	-1009002,21,21,21		0
15883	1009223	1801.05	0.0	562.617	1984.74	0.946321	2.25381	1009002,21		0
15884	1009323	1801.22	1.0	989.804	2077.76	0.303336	0.00909387	-1009002,21,21		0
15885	1009323	1801.22	-1.0	916.082	2041.43	0.310977	-3.11448	1009002,21		0
15886	1009213	1801.05	1.0	787.824	1969.2	0.14577	-1.59923	1009002,21		0
15887	1009213	1801.05	-1.0	739.119	2302.98	1.2827	1.48408	-1009002,21		0
15888	1009323	1801.22	-1.0	443.673	2272.58	1.80536	2.6999	-1009002,5		0
15890	1009213	1801.05	1.0	454.033	2155.59	-1.61301	-0.361975	1009002,21		0
15893	1009213	1801.05	1.0	720.041	2285.87	-1.29053	1.64273	-1009002,21,21		0
15894	1009313	1801.22	0.0	724.496	2269.83	1.26116	-1.49664	1009002,21,21		0
15896	1009223	1801.05	0.0	1862.72	3858.47	-1.21396	-0.225591	1009002,21,21		0
15897	1009223	1801.05	0.0	1838.09	2611.64	-0.239957	2.90989	-1009002,21,21		0
15898	1009223	1801.05	0.0	364.121	2434.02	2.18385	-1.71115	-1009002,1		0
15900	1000993	1801.1	0.0	319.174	1860.79	0.930226	2.85664	1009002,21		0
15903	1009213	1801.05	1.0	711.48	2139.76	-1.06583	1.67808	-1009002,21,21		0
15904	1009113	1801.05	0.0	705.923	2442.2	-1.49251	-1.45858	1009002,21		0
15905	1009223	1801.05	0.0	1098.77	2513.28	1.04325	-1.15848	1009002,-3		0
15909	1009323	1801.22	1.0	1123.96	2185.86	0.447463	2.0157	-1009002,21		0
15911	1092114	1801.38	0.0	427.194	2502.85	2.08072	0.287194	-1009002,21		0
15912	1009323	1801.22	-1.0	339.391	1840.32	-0.468545	3.02351	1009002,21,21		0
15914	1009113	1801.05	0.0	491.934	1867.98	0.120997	2.35722	-1009002,21		0
15916	1009113	1801.05	0.0	437.1	1855.85	0.219189	-0.73107	1009002,21,21		0
15918	1009113	1801.05	0.0	741.268	2310.37	-1.28888	-0.237432	-1009002,21		0
15920	1000993	1801.1	0.0	754.284	2776.8	1.68997	2.9616	1009002,21,21		0
15922	1009313	1801.22	0.0	381.539	2082.53	1.66583	0.803355	-1009002,21,3		0
15928	1009333	1801.4	0.0	386.609	2077.54	1.64097	-2.32337	1009002,21,-3		0
15929	1009323	1801.22	-1.0	901.772	2026.56	0.243849	0.162575	-1009002,21,21		0
15931	1009223	1801.05	0.0	868.33	2215.28	0.949265	-2.99707	-1009002,21		0
15932	1009213	1801.05	1.0	1190.66	2239.17	-0.479965	-2.15117	-1009002,21		0
15934	1009113	1801.05	0.0	1351.71	2363.53	-0.508857	1.08419	1009002,21,21		0
15935	1009213	1801.05	1.0	759.193	3780.85	-2.15661	-2.85731	1009002,21		0
15936	1009213	1801.05	1.0	747.553	1976.65	-0.420034	0.294793	1009002,21		0
15938	1009213	1801.05	1.0	418.115	2325.16	1.92995	-2.13555	-1009002,21		0
15939	1009313	1801.22	0.0	421.035	1868.25	0.58793	1.03994	1009002,-2		0
15940	1000993	1801.1	0.0	680.396	1954.66	0.477438	-0.326339	1009002,21		0
15941	1009113	1801.05	0.0	668.298	2482.4	-1.59104	2.857	-1009002,21,21		0
15942	1009313	1801.22	0.0	454.382	1857.87	-0.0622685	-2.81697	-1009002,21,21		0
15943	1009323	1801.22	-1.0	441.68	1854.98	0.0858953	0.317529	1009002,-3		0
15944	1009213	1801.05	1.0	624.008	2565.85	-1.73719	-0.916723	-1009002,21		0
15945	1009213	1801.05	-1.0	598.235	1898.92	-0.108412	2.35084	1009002,21,21,21		0
15947	1009223	1801.05	0.0	1733.71	2512.29	0.143201	2.70821	-1009002,21		0
15948	1009213	1801.05	1.0	1838.13	2902.21	0.677035	-0.44369	1009002,21		0
15950	1009323	1801.22	1.0	953.994	2068.14	-0.359367	2.69437	-1009002,4		0
15952	1009313	1801.22	0.0	963.511	2199.6	-0.768687	-0.433867	1009002,21		0
15953	1009223	1801.05	0.0	745.902	1978.42	0.438454	-0.0748097	-1009002,21		0
15954	1009213	1801.05	1.0	691.16	1976.04	-0.585346	3.10367	1009002,21		0
15957	1009223	1801.05	0.0	576.592	1925.72	0.594802	-1.02684	-1009002,21,21		0
15959	1009213	1801.05	1.0	578.502	2399.58	1.66636	2.13276	-1009002,21,21,21		0
15960	1009223	1801.05	0.0	352.737	1836.26	-0.170588	1.26026	-1009002,21		0
15961	1009223	1801.05	0.0	353.292	2740.76	-2.45179	-1.85911	1009002,21		0
15963	1009113	1801.05	0.0	1002.55	2066.43	0.144845	-0.00592793	-1009002,21		0
15964	1092214	1801.38	1.0	1127.25	2292.94	0.704406	-3.1284	1009002,21		0
15965	1009113	1801.05	0.0	927.833	2028.4	0.106323	1.7688	-1009002,21		0
15967	1009113	1801.05	0.0	944.988	2115.9	0.583583	-1.35434	1009002,21,21		0
15971	1009113	1801.05	0.0	807.909	1981.77	-0.215992	2.32532	-1009002,21,21		0
15972	1009113	1801.05	0.0	721.652	2065.02	-0.866864	-1.28454	1009002,21		0
15973	1092114	1801.38	0.0	483.537	1999.34	1.18882	-1.71309	1009002,21,21		0
15975	1009113	1801.05	0.0	471.84	1875.06	-0.455404	1.43176	-1009002,21,21		0
15976	1000993	1801.1	0.0	1670.53	2856.08	0.787994	2.28236	1009002,21		0
15978	1009113	1801.05	0.0	1663.89	3242.84	1.06339	-0.865631	-1009002,1		0
15980	1009213	1801.05	-1.0	1153.34	2204.95	0.449862	-2.88312	1009002,21,21		0
15981	1009313	1801.22	0.0	1165.09	2195.51	-0.391071	0.218838	-1009002,21,21		0
15983	1009213	1801.05	-1.0	200.602	1817.34	0.637682	-0.611114	-1009002,21		0
15984	1009223	1801.05	0.0	287.72	2179.7	2.13005	2.54169	1009002,21,21		0
15985	1009213	1801.05	1.0	1834.73	2710.89	-0.452878	1.549	1009002,21		0
15989	1009113	1801.05	0.0	1927.62	3383.59	-0.949782	-1.61646	-1009002,21		0
15992	1009223	1801.05	0.0	1107.58	2138.02	-0.282644	2.42861	-1009002,21,21		0
15995	1009223	1801.76	0.0	1106.7	2289.04	0.726535	-0.695442	1009002,-2		0
15998	1009113	1801.05	0.0	833.356	2086.03	-0.710183	-2.28538	1009002,-2		0
15999	1009113	1801.05	0.0	830.947	2035.44	0.525371	0.861884	-1009002,21,21		0
